district,state,crop,year,season,rainfall_mm,temperature_avg_c,soil_type,irrigation_pct,fertilizer_kg_per_ha,msp_inr_per_quintal,yield_kg_per_ha
Pune,Maharashtra,Rice,2010,Kharif,1045.0,25.8,Black,48.9,205.4,1000,2094.7
Meerut,Uttar Pradesh,Sugarcane,2019,Kharif,954.6,23.0,Alluvial,71.4,68.6,2750,40000.0
Warangal,Telangana,Wheat,2018,Rabi,1129.5,28.3,Red,54.6,262.1,1735,1800.0
Ludhiana,Punjab,Sugarcane,2011,Zaid,565.3,22.7,Alluvial,80.7,234.8,1450,40000.0
Jabalpur,Madhya Pradesh,Rice,2019,Kharif,644.3,28.3,Alluvial,34.5,83.7,1815,1812.2
Jaipur,Rajasthan,Wheat,2014,Rabi,278.9,28.1,Alluvial,54.7,216.3,1400,1800.0
Karnal,Haryana,Rice,2018,Kharif,484.3,20.2,Alluvial,84.0,247.2,1750,1500.0
Warangal,Telangana,Wheat,2020,Rabi,807.3,26.1,Red,56.7,239.8,1925,1800.0
Kolhapur,Maharashtra,Rice,2015,Kharif,1307.0,28.2,Black,36.7,163.8,1410,2123.8
Jaipur,Rajasthan,Sugarcane,2016,Zaid,443.3,26.8,Alluvial,31.1,298.4,2300,40000.0
Karnal,Haryana,Wheat,2011,Rabi,341.7,28.1,Desert,81.2,202.0,1120,1800.0
Guntur,Andhra Pradesh,Wheat,2015,Rabi,864.8,27.6,Red,58.4,159.3,1450,1800.0
Patna,Bihar,Wheat,2013,Rabi,1218.7,28.5,Alluvial,61.1,112.3,1350,1800.0
Guntur,Andhra Pradesh,Wheat,2013,Rabi,1308.6,29.7,Alluvial,58.3,193.4,1350,1800.0
Hooghly,West Bengal,Wheat,2019,Rabi,1650.5,27.5,Laterite,53.8,98.0,1840,1800.0
Mysore,Karnataka,Wheat,2022,Rabi,1080.8,28.2,Laterite,44.4,272.0,2015,1800.0
Lucknow,Uttar Pradesh,Sugarcane,2018,Kharif,1196.7,26.5,Alluvial,65.3,73.0,2750,41660.9
Jaipur,Rajasthan,Sugarcane,2011,Kharif,468.4,25.0,Desert,50.1,84.2,1450,40000.0
Nashik,Maharashtra,Sugarcane,2015,Kharif,1449.6,27.0,Black,35.3,212.0,2100,47129.2
Kolhapur,Maharashtra,Rice,2019,Kharif,672.8,28.3,Black,39.1,161.6,1815,1525.3
Jodhpur,Rajasthan,Rice,2016,Kharif,460.8,31.4,Alluvial,29.2,167.6,1470,1500.0
Coimbatore,Tamil Nadu,Rice,2013,Kharif,1261.2,28.8,Alluvial,68.3,136.8,1310,2596.4
Krishna,Andhra Pradesh,Wheat,2019,Rabi,1061.4,29.9,Alluvial,69.2,84.8,1840,1800.0
Meerut,Uttar Pradesh,Wheat,2020,Rabi,1253.1,27.4,Alluvial,74.2,229.8,1925,1800.0
Patna,Bihar,Rice,2021,Kharif,1074.1,30.2,Alluvial,56.7,270.7,1940,2403.8
Mysore,Karnataka,Wheat,2023,Rabi,1245.1,27.5,Red,48.7,209.5,2125,1800.0
Thanjavur,Tamil Nadu,Sugarcane,2016,Zaid,1468.7,28.4,Alluvial,82.6,129.2,2300,58063.4
Hooghly,West Bengal,Sugarcane,2020,Kharif,1238.2,27.6,Laterite,38.6,118.1,2850,40000.0
Nashik,Maharashtra,Wheat,2019,Rabi,1880.7,28.2,Red,29.0,272.0,1840,1800.0
Meerut,Uttar Pradesh,Sugarcane,2015,Zaid,920.1,30.3,Alluvial,84.7,155.2,2100,45448.5
Bardhaman,West Bengal,Rice,2011,Kharif,1398.7,26.9,Alluvial,60.9,76.5,1080,2422.3
Jaipur,Rajasthan,Sugarcane,2019,Zaid,475.4,33.8,Alluvial,50.4,186.7,2750,40000.0
Jodhpur,Rajasthan,Rice,2020,Kharif,334.7,25.3,Alluvial,17.7,191.2,1868,1500.0
Kolhapur,Maharashtra,Rice,2022,Kharif,1024.3,26.6,Black,52.7,142.4,2040,2206.5
Kolhapur,Maharashtra,Rice,2016,Kharif,1657.4,24.6,Red,40.4,141.9,1470,1611.3
Lucknow,Uttar Pradesh,Sugarcane,2021,Kharif,806.2,28.9,Alluvial,65.1,291.7,2900,43924.6
Amritsar,Punjab,Rice,2019,Kharif,316.8,26.9,Alluvial,94.0,95.5,1815,2015.9
Pune,Maharashtra,Wheat,2019,Rabi,1116.7,27.0,Black,36.9,62.7,1840,1800.0
Indore,Madhya Pradesh,Wheat,2015,Rabi,1000.6,27.7,Alluvial,42.8,276.2,1450,1800.0
Nashik,Maharashtra,Rice,2014,Kharif,1177.2,27.7,Black,38.8,288.7,1360,2145.2
Lucknow,Uttar Pradesh,Sugarcane,2015,Kharif,817.5,25.2,Alluvial,78.5,272.4,2100,40000.0
Krishna,Andhra Pradesh,Rice,2019,Kharif,1432.6,28.0,Alluvial,73.1,60.2,1815,2369.4
Cuttack,Odisha,Sugarcane,2020,Zaid,893.8,29.3,Laterite,48.0,283.2,2850,40000.0
Nashik,Maharashtra,Rice,2015,Kharif,1323.5,27.3,Black,37.9,134.9,1410,2014.7
Gorakhpur,Uttar Pradesh,Wheat,2020,Rabi,798.7,27.6,Alluvial,43.9,118.0,1925,1800.0
Krishna,Andhra Pradesh,Rice,2020,Kharif,648.9,27.3,Red,60.8,120.1,1868,1636.9
Indore,Madhya Pradesh,Sugarcane,2017,Zaid,1037.2,26.0,Black,56.7,57.4,2550,40000.0
Pune,Maharashtra,Wheat,2014,Rabi,887.4,25.3,Red,39.4,280.4,1400,1800.0
Hooghly,West Bengal,Wheat,2023,Rabi,1374.6,26.6,Alluvial,50.7,216.4,2125,1800.0
Pune,Maharashtra,Wheat,2019,Rabi,1004.6,27.3,Red,40.2,183.4,1840,1800.0
Hisar,Haryana,Wheat,2019,Rabi,391.7,27.3,Desert,63.1,50.8,1840,1800.0
Meerut,Uttar Pradesh,Wheat,2023,Rabi,957.7,22.7,Alluvial,71.6,182.9,2125,1942.6
Meerut,Uttar Pradesh,Sugarcane,2016,Kharif,769.1,29.9,Alluvial,81.6,241.7,2300,49676.0
Meerut,Uttar Pradesh,Sugarcane,2017,Kharif,682.9,24.9,Alluvial,70.2,93.5,2550,40000.0
Gorakhpur,Uttar Pradesh,Rice,2011,Kharif,822.1,24.3,Alluvial,50.0,244.3,1080,1953.3
Hisar,Haryana,Rice,2020,Kharif,382.8,19.5,Alluvial,69.8,275.3,1868,1500.0
Patiala,Punjab,Rice,2021,Kharif,659.0,24.7,Alluvial,90.4,295.4,1940,2067.9
Lucknow,Uttar Pradesh,Wheat,2022,Rabi,854.2,23.8,Alluvial,72.2,159.9,2015,2223.8
Meerut,Uttar Pradesh,Wheat,2017,Rabi,976.2,25.9,Alluvial,76.7,207.5,1625,1800.0
Mysore,Karnataka,Rice,2023,Kharif,1214.7,26.9,Laterite,53.0,56.6,2183,1886.7
Hisar,Haryana,Sugarcane,2019,Kharif,747.3,24.6,Desert,64.5,226.2,2750,40000.0
Coimbatore,Tamil Nadu,Wheat,2022,Rabi,1663.5,30.2,Alluvial,56.0,279.1,2015,1800.0
Warangal,Telangana,Rice,2016,Kharif,587.0,28.0,Black,60.3,130.3,1470,1588.5
Jabalpur,Madhya Pradesh,Rice,2019,Kharif,1611.0,25.8,Alluvial,42.9,185.0,1815,2020.1
Raipur,Chhattisgarh,Sugarcane,2017,Kharif,1099.5,27.7,Red,25.7,104.9,2550,40000.0
Warangal,Telangana,Sugarcane,2020,Kharif,426.7,30.5,Red,42.1,278.8,2850,40000.0
Pune,Maharashtra,Sugarcane,2021,Zaid,1023.8,27.7,Red,36.5,149.9,2900,40000.0
Jaipur,Rajasthan,Sugarcane,2016,Kharif,400.2,25.8,Alluvial,33.3,172.3,2300,40000.0
Guntur,Andhra Pradesh,Wheat,2011,Rabi,1066.4,28.0,Alluvial,65.2,75.8,1120,1800.0
Gorakhpur,Uttar Pradesh,Rice,2018,Kharif,1097.3,26.8,Alluvial,41.7,76.5,1750,2359.4
Raipur,Chhattisgarh,Wheat,2020,Rabi,1204.9,26.5,Red,39.0,179.8,1925,1800.0
Guntur,Andhra Pradesh,Sugarcane,2017,Kharif,569.9,30.7,Black,56.8,117.0,2550,40000.0
Bardhaman,West Bengal,Rice,2015,Kharif,1562.0,28.1,Alluvial,48.4,108.3,1410,1913.9
Ludhiana,Punjab,Rice,2013,Kharif,717.4,26.8,Alluvial,95.1,232.6,1310,2453.2
Patiala,Punjab,Wheat,2020,Rabi,610.7,27.9,Alluvial,82.2,69.8,1925,1939.4
Cuttack,Odisha,Rice,2017,Kharif,891.3,26.7,Alluvial,42.3,123.5,1550,2146.3
Amritsar,Punjab,Wheat,2014,Rabi,629.6,22.3,Alluvial,93.2,106.1,1400,3046.9
Amritsar,Punjab,Wheat,2011,Rabi,656.6,25.0,Alluvial,86.2,232.3,1120,2430.0
Hisar,Haryana,Wheat,2016,Rabi,267.7,19.6,Desert,56.4,149.6,1525,1800.0
Patna,Bihar,Wheat,2018,Rabi,944.3,25.3,Alluvial,46.5,210.3,1735,1800.0
Karnal,Haryana,Rice,2022,Kharif,322.7,26.6,Desert,81.4,115.2,2040,1500.0
Thanjavur,Tamil Nadu,Wheat,2010,Rabi,770.6,28.2,Alluvial,68.9,143.1,1100,1800.0
Thanjavur,Tamil Nadu,Rice,2020,Kharif,1068.2,27.6,Red,65.1,108.7,1868,2040.8
Patiala,Punjab,Sugarcane,2016,Zaid,677.9,25.0,Alluvial,81.2,82.9,2300,40000.0
Amritsar,Punjab,Rice,2011,Kharif,504.7,26.7,Alluvial,92.7,178.9,1080,2168.0
Raipur,Chhattisgarh,Sugarcane,2014,Zaid,1069.9,27.1,Laterite,31.0,193.1,1900,40000.0
Ludhiana,Punjab,Wheat,2023,Rabi,502.5,23.0,Alluvial,80.7,236.3,2125,2914.0
Thanjavur,Tamil Nadu,Sugarcane,2022,Kharif,1514.6,29.2,Laterite,84.4,215.2,3050,48155.1
Karnal,Haryana,Wheat,2014,Rabi,660.6,28.9,Alluvial,80.5,263.0,1400,1968.4
Kolhapur,Maharashtra,Wheat,2018,Rabi,730.5,25.8,Black,39.2,267.3,1735,1800.0
Guntur,Andhra Pradesh,Rice,2021,Kharif,881.2,29.1,Red,65.3,182.5,1940,1819.6
Muzaffarpur,Bihar,Rice,2014,Kharif,736.3,27.9,Alluvial,55.6,167.6,1360,2182.2
Patna,Bihar,Rice,2018,Kharif,1105.1,27.4,Alluvial,53.6,110.1,1750,2301.6
Jabalpur,Madhya Pradesh,Wheat,2010,Rabi,1260.6,26.9,Alluvial,37.5,90.8,1100,1800.0
Cuttack,Odisha,Sugarcane,2013,Zaid,887.0,28.0,Laterite,44.0,163.9,1800,40000.0
Mysore,Karnataka,Sugarcane,2012,Kharif,1011.1,28.4,Laterite,44.6,245.9,1700,40000.0
Mysore,Karnataka,Sugarcane,2019,Zaid,767.4,27.4,Black,45.6,179.3,2750,40267.8
Jodhpur,Rajasthan,Rice,2015,Kharif,427.8,28.1,Desert,34.3,114.0,1410,1500.0
Lucknow,Uttar Pradesh,Wheat,2023,Rabi,491.9,26.4,Alluvial,62.1,282.2,2125,2176.8
Jodhpur,Rajasthan,Sugarcane,2012,Zaid,109.6,28.7,Desert,26.9,129.0,1700,40000.0
Bardhaman,West Bengal,Rice,2012,Kharif,910.7,29.6,Alluvial,58.2,231.9,1250,2142.4
Pune,Maharashtra,Wheat,2023,Rabi,1588.0,29.8,Red,49.6,78.8,2125,1800.0
Muzaffarpur,Bihar,Sugarcane,2012,Zaid,1295.7,24.1,Alluvial,40.5,189.0,1700,40000.0
Belgaum,Karnataka,Wheat,2021,Rabi,1663.5,26.2,Red,33.3,174.6,1975,1800.0
Hooghly,West Bengal,Sugarcane,2011,Kharif,1457.7,27.1,Laterite,45.6,205.4,1450,40000.0
Jabalpur,Madhya Pradesh,Sugarcane,2017,Kharif,1237.9,26.0,Alluvial,25.3,288.9,2550,40000.0
Indore,Madhya Pradesh,Sugarcane,2015,Zaid,794.3,28.9,Alluvial,43.9,209.9,2100,42874.3
Raipur,Chhattisgarh,Rice,2014,Kharif,1123.3,28.5,Laterite,32.3,150.7,1360,1784.9
Raipur,Chhattisgarh,Wheat,2014,Rabi,1092.2,27.2,Laterite,35.3,93.9,1400,1800.0
Belgaum,Karnataka,Sugarcane,2016,Zaid,931.0,30.2,Black,48.8,292.2,2300,46928.3
Kolhapur,Maharashtra,Sugarcane,2013,Kharif,1028.9,28.7,Red,37.2,277.3,1800,40000.0
Karnal,Haryana,Sugarcane,2019,Kharif,229.3,25.8,Alluvial,87.7,199.2,2750,40000.0
Ahmedabad,Gujarat,Rice,2011,Kharif,607.8,28.5,Alluvial,65.0,98.4,1080,1874.7
Warangal,Telangana,Wheat,2013,Rabi,838.2,28.7,Red,45.2,297.0,1350,1800.0
Nashik,Maharashtra,Wheat,2016,Rabi,973.9,28.0,Red,49.6,59.7,1525,1800.0
Jaipur,Rajasthan,Sugarcane,2020,Zaid,362.9,25.1,Alluvial,37.5,201.3,2850,40000.0
Indore,Madhya Pradesh,Sugarcane,2023,Kharif,765.2,22.4,Black,52.4,253.1,3150,40000.0
Patiala,Punjab,Rice,2018,Kharif,564.5,24.3,Alluvial,82.8,161.8,1750,1788.7
Guntur,Andhra Pradesh,Sugarcane,2018,Kharif,1188.1,26.9,Alluvial,50.7,137.8,2750,43314.3
Cuttack,Odisha,Sugarcane,2015,Zaid,1538.0,27.0,Laterite,55.4,192.0,2100,40658.7
Nashik,Maharashtra,Rice,2010,Kharif,845.3,26.1,Red,37.2,109.4,1000,1677.1
Karnal,Haryana,Wheat,2010,Rabi,827.5,25.4,Desert,80.4,219.5,1100,1800.0
Belgaum,Karnataka,Sugarcane,2014,Zaid,980.0,27.3,Black,46.7,292.5,1900,40028.6
Bardhaman,West Bengal,Rice,2010,Kharif,1630.1,26.0,Laterite,64.9,102.2,1000,1548.2
Cuttack,Odisha,Sugarcane,2014,Kharif,1647.2,28.0,Red,52.2,215.0,1900,42232.4
Ahmedabad,Gujarat,Wheat,2010,Rabi,845.1,25.1,Black,59.5,278.1,1100,1870.3
Jodhpur,Rajasthan,Rice,2022,Kharif,485.2,22.6,Alluvial,33.3,115.8,2040,1500.0
Belgaum,Karnataka,Rice,2013,Kharif,1166.3,29.6,Red,29.6,229.4,1310,1807.1
Muzaffarpur,Bihar,Wheat,2012,Rabi,1236.9,28.1,Alluvial,53.1,217.4,1285,1800.0
Patiala,Punjab,Sugarcane,2023,Zaid,373.4,25.4,Alluvial,78.4,189.9,3150,40000.0
Jaipur,Rajasthan,Wheat,2013,Rabi,258.5,28.5,Desert,37.4,222.6,1350,1800.0
Kolhapur,Maharashtra,Sugarcane,2023,Zaid,971.4,29.3,Black,38.2,214.6,3150,45860.6
Ludhiana,Punjab,Wheat,2010,Rabi,663.6,25.2,Alluvial,82.8,135.1,1100,2410.8
Belgaum,Karnataka,Sugarcane,2022,Zaid,1002.7,31.4,Black,41.2,236.6,3050,46200.6
Jaipur,Rajasthan,Sugarcane,2016,Kharif,231.1,24.1,Alluvial,47.2,178.8,2300,40000.0
Patiala,Punjab,Sugarcane,2012,Kharif,600.4,25.0,Alluvial,82.8,77.5,1700,40000.0
Hisar,Haryana,Sugarcane,2022,Zaid,180.1,23.9,Alluvial,74.5,150.6,3050,40000.0
Guntur,Andhra Pradesh,Rice,2023,Kharif,557.4,27.4,Black,59.1,268.3,2183,1727.8
Thanjavur,Tamil Nadu,Wheat,2023,Rabi,916.4,28.6,Laterite,74.8,55.2,2125,1800.0
Nashik,Maharashtra,Rice,2012,Kharif,1204.3,24.0,Black,47.2,170.6,1250,1940.7
Mysore,Karnataka,Wheat,2016,Rabi,1340.5,25.7,Red,40.2,227.5,1525,1800.0
Nagaon,Assam,Rice,2010,Kharif,2051.8,24.6,Alluvial,25.9,156.1,1000,1500.0
Jabalpur,Madhya Pradesh,Rice,2013,Kharif,1474.8,27.8,Alluvial,34.2,93.4,1310,2119.2
Nashik,Maharashtra,Rice,2011,Kharif,1140.2,27.3,Red,46.9,144.6,1080,1905.6
Meerut,Uttar Pradesh,Wheat,2020,Rabi,912.1,22.2,Alluvial,75.6,295.0,1925,2277.3
Kolhapur,Maharashtra,Wheat,2014,Rabi,1805.0,26.9,Black,42.8,220.2,1400,1800.0
Nashik,Maharashtra,Wheat,2013,Rabi,959.4,25.1,Red,52.2,94.0,1350,1800.0
Cuttack,Odisha,Rice,2011,Kharif,999.6,27.4,Red,45.9,86.5,1080,1831.9
Muzaffarpur,Bihar,Rice,2023,Kharif,1189.3,26.9,Alluvial,51.5,138.9,2183,2493.6
Cuttack,Odisha,Rice,2016,Kharif,1642.1,29.7,Laterite,35.6,231.3,1470,1539.2
Jabalpur,Madhya Pradesh,Sugarcane,2010,Kharif,1092.4,28.8,Alluvial,43.2,262.0,1450,45092.9
Warangal,Telangana,Sugarcane,2016,Zaid,1221.0,25.4,Black,61.4,237.5,2300,43940.7
Cuttack,Odisha,Wheat,2017,Rabi,1892.5,29.1,Laterite,44.8,137.9,1625,1800.0
Patiala,Punjab,Sugarcane,2012,Kharif,316.8,24.4,Alluvial,76.8,130.9,1700,40000.0
Amritsar,Punjab,Wheat,2016,Rabi,500.0,24.7,Alluvial,87.1,129.3,1525,2297.7
Kolhapur,Maharashtra,Sugarcane,2017,Zaid,1495.1,26.0,Black,43.2,115.3,2550,44811.2
Guntur,Andhra Pradesh,Rice,2012,Kharif,893.2,29.2,Black,68.2,89.2,1250,1720.6
Nashik,Maharashtra,Rice,2013,Kharif,1788.3,25.8,Black,51.9,155.4,1310,1667.0
Patna,Bihar,Rice,2014,Kharif,1246.2,28.7,Alluvial,46.4,175.0,1360,2579.6
Kolhapur,Maharashtra,Wheat,2019,Rabi,959.5,25.9,Black,47.6,214.9,1840,1800.0
Bardhaman,West Bengal,Sugarcane,2019,Kharif,1543.4,25.9,Laterite,64.8,146.8,2750,40000.0
Mysore,Karnataka,Rice,2021,Kharif,1435.9,27.1,Black,30.8,291.1,1940,1995.5
Warangal,Telangana,Wheat,2017,Rabi,1274.1,28.1,Black,41.5,141.9,1625,1800.0
Jaipur,Rajasthan,Sugarcane,2023,Kharif,347.7,28.8,Alluvial,53.5,218.8,3150,40000.0
Indore,Madhya Pradesh,Wheat,2014,Rabi,1099.1,22.3,Black,53.9,100.7,1400,1800.0
Thanjavur,Tamil Nadu,Sugarcane,2014,Kharif,1004.0,28.8,Red,71.1,84.2,1900,40000.0
Kolhapur,Maharashtra,Wheat,2016,Rabi,877.0,27.1,Black,45.1,297.3,1525,1800.0
Amritsar,Punjab,Wheat,2012,Rabi,350.5,23.4,Alluvial,94.7,282.9,1285,2278.1
Nashik,Maharashtra,Sugarcane,2022,Kharif,1458.7,22.1,Red,32.8,173.2,3050,40000.0
Thanjavur,Tamil Nadu,Rice,2020,Kharif,447.4,28.4,Alluvial,60.9,150.1,1868,1881.5
Guntur,Andhra Pradesh,Rice,2013,Kharif,1011.8,28.1,Alluvial,60.0,183.2,1310,2470.8
Cuttack,Odisha,Rice,2020,Kharif,1650.4,29.4,Alluvial,36.8,195.1,1868,1982.6
Jabalpur,Madhya Pradesh,Sugarcane,2015,Zaid,829.6,27.3,Alluvial,38.6,296.5,2100,40000.0
Karnal,Haryana,Wheat,2012,Rabi,479.5,29.1,Desert,88.8,247.3,1285,1800.0
Gorakhpur,Uttar Pradesh,Sugarcane,2011,Kharif,1040.8,28.0,Alluvial,42.2,205.3,1450,44369.5
Jodhpur,Rajasthan,Wheat,2015,Rabi,462.9,33.3,Desert,25.6,263.8,1450,1800.0
Warangal,Telangana,Rice,2020,Kharif,1204.7,27.2,Red,45.1,58.8,1868,1877.9
Belgaum,Karnataka,Sugarcane,2010,Zaid,1604.7,25.3,Black,30.7,182.8,1450,40000.0
Warangal,Telangana,Wheat,2017,Rabi,964.2,25.7,Red,59.3,192.4,1625,1800.0
Ahmedabad,Gujarat,Wheat,2023,Rabi,900.4,32.7,Desert,46.6,91.6,2125,1800.0
Jodhpur,Rajasthan,Rice,2019,Kharif,277.2,30.8,Alluvial,28.7,175.7,1815,1500.0
Coimbatore,Tamil Nadu,Rice,2023,Kharif,1126.4,28.0,Red,52.1,293.0,2183,2095.3
Kolhapur,Maharashtra,Rice,2017,Kharif,1545.1,25.2,Red,41.5,94.6,1550,1508.7
Krishna,Andhra Pradesh,Wheat,2010,Rabi,866.3,27.8,Alluvial,53.5,178.3,1100,1800.0
Gorakhpur,Uttar Pradesh,Wheat,2011,Rabi,638.4,25.7,Alluvial,45.3,141.7,1120,2136.3
Coimbatore,Tamil Nadu,Rice,2017,Kharif,893.0,28.3,Laterite,53.9,208.2,1550,1753.2
Bardhaman,West Bengal,Wheat,2021,Rabi,1514.6,29.2,Alluvial,41.9,155.0,1975,1800.0
Indore,Madhya Pradesh,Wheat,2011,Rabi,698.6,27.2,Black,47.3,180.3,1120,1800.0
Indore,Madhya Pradesh,Wheat,2016,Rabi,1182.0,24.3,Alluvial,57.5,148.8,1525,1800.0
Gorakhpur,Uttar Pradesh,Sugarcane,2013,Zaid,721.6,27.5,Alluvial,45.0,265.5,1800,40000.0
Ludhiana,Punjab,Sugarcane,2021,Kharif,680.2,26.8,Alluvial,85.2,271.6,2900,40000.0
Guntur,Andhra Pradesh,Wheat,2015,Rabi,1031.2,31.2,Red,49.4,83.4,1450,1800.0
Krishna,Andhra Pradesh,Sugarcane,2013,Zaid,667.9,27.7,Alluvial,70.4,273.0,1800,40000.0
Jabalpur,Madhya Pradesh,Rice,2011,Kharif,1370.9,28.7,Alluvial,45.8,117.1,1080,2260.1
Karnal,Haryana,Rice,2012,Kharif,490.6,27.0,Desert,81.1,98.7,1250,1500.0
Patna,Bihar,Wheat,2015,Rabi,590.7,28.3,Alluvial,68.3,290.1,1450,1906.8
Lucknow,Uttar Pradesh,Wheat,2012,Rabi,933.1,25.8,Alluvial,56.6,129.5,1285,1800.0
Thanjavur,Tamil Nadu,Wheat,2020,Rabi,1094.0,29.9,Red,73.6,72.2,1925,1800.0
Indore,Madhya Pradesh,Sugarcane,2021,Kharif,770.9,27.9,Alluvial,37.2,157.2,2900,40000.0
Nashik,Maharashtra,Wheat,2023,Rabi,994.6,25.8,Black,26.3,102.6,2125,1800.0
Bardhaman,West Bengal,Rice,2021,Kharif,1763.7,27.8,Alluvial,43.1,168.8,1940,1916.3
Nagaon,Assam,Wheat,2014,Rabi,2183.1,24.2,Alluvial,26.0,66.0,1400,1800.0
Patna,Bihar,Rice,2023,Kharif,1245.5,27.5,Alluvial,49.0,253.9,2183,2514.2
Karnal,Haryana,Rice,2017,Kharif,468.0,24.7,Desert,86.9,81.4,1550,1500.0
Ahmedabad,Gujarat,Wheat,2014,Rabi,613.5,26.6,Alluvial,47.6,285.2,1400,2009.4
Bardhaman,West Bengal,Wheat,2020,Rabi,1440.2,28.3,Laterite,41.2,145.2,1925,1800.0
Guntur,Andhra Pradesh,Wheat,2017,Rabi,752.9,30.4,Black,67.9,277.2,1625,1800.0
Jaipur,Rajasthan,Wheat,2019,Rabi,689.4,33.6,Desert,35.7,249.6,1840,1800.0
Hooghly,West Bengal,Wheat,2018,Rabi,2172.2,24.8,Laterite,56.9,234.4,1735,1800.0
Amritsar,Punjab,Rice,2023,Kharif,551.5,23.8,Alluvial,86.1,151.9,2183,1886.5
Ludhiana,Punjab,Sugarcane,2016,Kharif,371.3,25.4,Alluvial,96.0,252.8,2300,40000.0
Krishna,Andhra Pradesh,Sugarcane,2014,Kharif,564.1,29.8,Red,71.3,235.4,1900,40000.0
Meerut,Uttar Pradesh,Wheat,2020,Rabi,1039.4,24.2,Alluvial,76.0,118.1,1925,1800.0
Krishna,Andhra Pradesh,Sugarcane,2013,Zaid,849.9,28.3,Black,68.7,191.8,1800,44437.8
Mysore,Karnataka,Wheat,2015,Rabi,885.8,26.9,Laterite,37.5,272.2,1450,1800.0
Hisar,Haryana,Sugarcane,2019,Zaid,859.7,23.4,Desert,72.5,299.5,2750,40000.0
Lucknow,Uttar Pradesh,Wheat,2010,Rabi,880.1,25.5,Alluvial,65.0,73.6,1100,1800.0
Patna,Bihar,Rice,2021,Kharif,1116.7,27.5,Alluvial,47.8,72.1,1940,2464.4
Nashik,Maharashtra,Wheat,2012,Rabi,1474.9,25.2,Black,31.3,207.3,1285,1800.0
Ludhiana,Punjab,Rice,2013,Kharif,286.5,24.6,Alluvial,90.3,131.3,1310,1692.7
Ludhiana,Punjab,Wheat,2011,Rabi,560.0,24.0,Alluvial,97.7,196.6,1120,2579.7
Krishna,Andhra Pradesh,Wheat,2018,Rabi,1353.8,28.6,Alluvial,72.1,204.8,1735,1800.0
Ahmedabad,Gujarat,Wheat,2011,Rabi,657.8,28.2,Black,67.0,91.4,1120,1800.0
Muzaffarpur,Bihar,Sugarcane,2016,Kharif,977.4,27.9,Alluvial,48.3,112.2,2300,40707.2
Nagaon,Assam,Rice,2016,Kharif,2499.1,27.2,Laterite,32.3,187.4,1470,1500.0
Coimbatore,Tamil Nadu,Wheat,2019,Rabi,825.7,26.8,Red,65.2,271.1,1840,1800.0
Krishna,Andhra Pradesh,Wheat,2012,Rabi,1371.8,29.5,Alluvial,70.0,269.1,1285,1800.0
Muzaffarpur,Bihar,Rice,2011,Kharif,1394.7,30.8,Alluvial,51.8,142.8,1080,1957.7
Mysore,Karnataka,Rice,2011,Kharif,1022.6,28.1,Laterite,37.9,77.3,1080,1704.9
Karnal,Haryana,Rice,2010,Kharif,603.0,21.8,Alluvial,88.9,271.9,1000,1760.4
Jaipur,Rajasthan,Wheat,2018,Rabi,253.7,27.3,Desert,34.4,99.3,1735,1800.0
Raipur,Chhattisgarh,Wheat,2022,Rabi,1245.1,30.2,Laterite,39.7,71.2,2015,1800.0
Warangal,Telangana,Sugarcane,2017,Zaid,863.9,28.2,Black,45.5,253.5,2550,44057.1
Pune,Maharashtra,Rice,2023,Kharif,1245.1,25.2,Black,39.3,291.4,2183,2130.5
Amritsar,Punjab,Wheat,2013,Rabi,644.1,22.5,Alluvial,96.9,129.0,1350,2712.0
Belgaum,Karnataka,Wheat,2021,Rabi,1002.5,31.6,Laterite,27.5,178.5,1975,1800.0
Indore,Madhya Pradesh,Rice,2021,Kharif,1018.5,26.1,Alluvial,40.3,216.4,1940,2343.3
Nashik,Maharashtra,Rice,2011,Kharif,1099.1,25.7,Red,45.7,168.2,1080,1908.7
Guntur,Andhra Pradesh,Wheat,2023,Rabi,1228.8,27.9,Alluvial,67.6,291.0,2125,1800.0
Ahmedabad,Gujarat,Rice,2018,Kharif,826.4,30.7,Black,58.0,219.5,1750,1685.2
Mysore,Karnataka,Rice,2014,Kharif,1404.6,27.4,Laterite,47.6,268.0,1360,1846.6
Ahmedabad,Gujarat,Sugarcane,2012,Zaid,483.4,24.3,Black,59.5,150.4,1700,40000.0
Jaipur,Rajasthan,Rice,2022,Kharif,372.2,27.2,Alluvial,45.8,197.6,2040,1818.1
Lucknow,Uttar Pradesh,Sugarcane,2016,Zaid,885.4,26.1,Alluvial,68.5,111.2,2300,40000.0
Indore,Madhya Pradesh,Wheat,2020,Rabi,1330.5,27.1,Black,56.5,157.5,1925,1800.0
Jodhpur,Rajasthan,Wheat,2023,Rabi,668.6,25.5,Alluvial,22.9,241.5,2125,1880.7
Krishna,Andhra Pradesh,Wheat,2012,Rabi,895.4,26.6,Alluvial,60.2,138.9,1285,1800.0
Guntur,Andhra Pradesh,Wheat,2022,Rabi,1302.6,29.0,Red,59.7,90.9,2015,1800.0
Mysore,Karnataka,Rice,2019,Kharif,1087.6,28.3,Laterite,47.7,239.1,1815,1940.6
Jodhpur,Rajasthan,Wheat,2018,Rabi,539.4,28.2,Alluvial,35.1,152.3,1735,1800.0
Belgaum,Karnataka,Sugarcane,2011,Kharif,1048.1,23.7,Red,29.1,273.3,1450,40000.0
